Product Name;Category;Price (€);Quantity Sold;Revenue Total;Transaction Date;Country ;Store-ID;Duplicate Col;Duplicate Col 
Product 9411;Drink;4390;NaN;817.89;20/03/2021;France;S-10;X;X
Product 9412;Food;48.03;68;1020;11/03/2020;Portugal;S-7;X;X
Product 9413;;;;2,664.94;29/07/2022;Germany;S-11;X;X
Product 9414;;1167,76;;2425;2024-04-23;;;X;X
Product 9415;Food;2879,37;;;2024-09-27;Portugal;S-48;X;X
Product 9416;Snack;880,14;;3,189.55;09-05-2021;France;;X;X
Product 9417;;4113,70;15;2462;2020-01-03;France;S-47;X;X
Product 9418;Food;1,808.49;NaN;461.86;2018-02-13;France;;X;X
Product 9419;Food;1767;32;4891,59;18/11/2018;Portugal;;X;X
;;2914,97;;;;France;;X;X
Product 9421;Drink;3537;56;1649,49;02-02-2022;Germany;S-38;X;X
Product 9422;Snack;;NaN;;22-07-2020;Germany;S-41;X;X
Product 9423;;3038;99;;01/01/2024;Portugal;;X;X
Product 9424;Drink;442.70;;;2019-05-04;Germany;;X;X
Product 9425;Food;4521;;2224;12-09-2021;Portugal;;X;X
Product 9426;Snack;1512,43;70;4196,32;25/02/2023;;S-38;X;X
Product 9427;Food;431,72;82;1771,69;2020-05-14;Germany;;X;X
Product 9428;Food;4774,06;;;16-09-2022;France;;X;X
Product 9429;;1019;;468,04;21/09/2021;Germany;;X;X
Product 9430;Snack;3,705.07;NaN;3,261.13;05-01-2022;Portugal;;X;X
Product 9431;Drink;1309;69;4,541.33;2023-04-13;France;;X;X
Product 9432;;2,364.96;50;;2021/11/05;France;S-50;X;X
Product 9433;Food;;85;834;2020/04/11;;S-2;X;X
Product 9434;Food;;47;1683,83;2020/03/05;;;X;X
;Snack;;40;1029;2020/09/26;;;X;X
Product 9436;Food;;;566,22;2022/06/21;France;;X;X
Product 9437;Food;1,196.08;;3,534.99;04/09/2018;Portugal;;X;X
Product 9438;;579,87;;3643,52;03-10-2022;;S-23;X;X
Product 9439;Food;753.69;;390.20;2018/12/01;;;X;X
Product 9440;;3,096.23;13;2,205.57;;Germany;;X;X
Product 9441;Snack;2,512.50;NaN;118.14;2020/09/19;Portugal;S-43;X;X
Product 9442;Snack;197;84;661,49;2021/07/11;Germany;;X;X
Product 9443;Snack;2960;NaN;;2023/05/23;France;S-50;X;X
Product 9444;Snack;2,802.42;;1,142.56;2018/01/29;;S-26;X;X
Product 9445;;3090,35;;;09/11/2020;Germany;;X;X
Product 9446;Food;2780,29;NaN;3873,30;2023-05-24;Germany;;X;X
Product 9447;Snack;;NaN;;2018-10-03;France;S-15;X;X
Product 9448;;1510;88;;01/10/2023;Portugal;;X;X
Product 9449;Food;788,92;81;2106,00;2023-05-28;;S-13;X;X
;;4122,51;NaN;3750,25;12-12-2023;Germany;S-46;X;X
Product 9451;Snack;3380,50;84;;2024-06-13;Germany;;X;X
Product 9452;;2565,68;NaN;;2020-12-12;France;;X;X
Product 9453;;3,353.51;;;28-10-2023;France;S-24;X;X
Product 9454;Food;1,604.67;NaN;;01-02-2022;;S-44;X;X
Product 9455;Snack;470.50;NaN;2803,55;21/02/2023;France;S-26;X;X
Product 9456;Food;;13;2880;2024/02/23;Portugal;;X;X
Product 9457;Food;;;2870,77;2022/10/29;Portugal;;X;X
Product 9458;Drink;2445;10;432,06;2023-10-31;;;X;X
Product 9459;Food;4869,00;;643;2018-04-10;Portugal;S-40;X;X
Product 9460;Food;4556,42;90;2,909.27;;Germany;;X;X
Product 9461;Drink;56.73;;2,630.11;2019/07/28;France;;X;X
Product 9462;Food;3453,91;NaN;1,599.16;2020-09-18;Germany;;X;X
Product 9463;Snack;;44;;01/11/2021;Germany;S-50;X;X
Product 9464;;1452;78;1,845.51;2020-02-05;France;;X;X
;Drink;4065,70;76;;28-12-2021;Portugal;S-2;X;X
Product 9466;Drink;560.07;;;11-03-2020;Portugal;;X;X
Product 9467;Food;3908,61;;955.59;2018/04/28;Germany;;X;X
Product 9468;Drink;3,817.21;NaN;275,91;02/01/2018;;;X;X
Product 9469;Snack;1362;33;4218,89;2021/03/16;Portugal;;X;X
Product 9470;Food;;68;4237;15-12-2018;;;X;X
Product 9471;Food;;85;3,901.90;2018/12/14;Portugal;;X;X
Product 9472;Snack;;NaN;;2024/05/21;Germany;S-13;X;X
Product 9473;Food;3849;NaN;4567,73;26/07/2021;Portugal;S-45;X;X
Product 9474;Food;;21;;19/08/2023;France;;X;X
Product 9475;Food;2,268.91;NaN;1900,82;2018/11/16;France;S-18;X;X
Product 9476;Snack;;;4904;26/07/2020;Portugal;;X;X
Product 9477;Food;760,12;34;;20-08-2023;Portugal;S-18;X;X
Product 9478;Snack;4,127.55;NaN;1467;2018-02-15;;;X;X
Product 9479;Snack;588,36;;4621;2018/05/13;Portugal;S-18;X;X
;;;NaN;3,025.32;;Germany;;X;X
Product 9481;Snack;4798,41;;;13/12/2019;Germany;;X;X
Product 9482;Drink;464,11;5;;07-02-2020;Portugal;;X;X
Product 9483;Drink;;NaN;;15/08/2021;Germany;;X;X
Product 9484;;4882,77;;2923,48;2021/02/04;France;S-1;X;X
Product 9485;Food;;;2635,23;23-10-2023;Germany;S-32;X;X
Product 9486;Drink;4,298.57;42;1409,06;28-12-2021;Portugal;;X;X
Product 9487;Snack;;NaN;995.55;2023/03/25;Portugal;S-12;X;X
Product 9488;Drink;4348,23;NaN;2081,00;17/06/2021;Portugal;;X;X
Product 9489;;68;58;4135;09/07/2022;Germany;;X;X
Product 9490;;;68;4,294.14;06/10/2019;;S-40;X;X
Product 9491;Food;1,986.07;22;4563,37;2021-08-09;;;X;X
Product 9492;Drink;4,306.48;;1006;08/07/2020;Germany;S-35;X;X
Product 9493;;4,934.07;;3,098.16;30-03-2021;Germany;S-47;X;X
Product 9494;;;;588,48;28-01-2023;France;;X;X
;Snack;;6;4,834.79;2023-09-30;France;S-43;X;X
Product 9496;Snack;540;71;2,810.91;10/08/2023;;;X;X
Product 9497;;2614,57;NaN;504.21;31/05/2019;Portugal;;X;X
Product 9498;Drink;;70;3115,79;2022/06/17;Germany;S-4;X;X
Product 9499;Food;4333,24;86;1555;2023-05-07;;;X;X
Product 9500;Snack;1371,74;NaN;806.47;;Germany;S-4;X;X
Product 9501;Snack;2,797.17;66;;2018/11/22;France;;X;X
Product 9502;Food;1,248.24;NaN;622,74;17-11-2018;France;;X;X
Product 9503;Snack;1491,22;32;3820,34;2020/05/02;France;;X;X
Product 9504;Drink;;;;20-07-2023;Germany;;X;X
Product 9505;Drink;;;741.40;2023/03/24;France;S-20;X;X
Product 9506;Food;1,465.76;69;3,562.09;13-09-2019;Germany;S-25;X;X
Product 9507;Food;3,115.26;;342,86;12-07-2021;Portugal;;X;X
Product 9508;;1217;NaN;196;2024/09/30;Portugal;S-34;X;X
Product 9509;Food;2998,89;NaN;3785,26;18-07-2020;France;;X;X
;Drink;;NaN;4573,90;2019-12-23;Germany;;X;X
Product 9511;Food;932;NaN;;10-10-2018;Portugal;;X;X
Product 9512;Drink;4,566.67;20;4039;2019-02-05;Germany;S-18;X;X
Product 9513;;3429;97;2816,85;2018/11/02;;;X;X
Product 9514;;3713;;1,407.54;03/02/2020;Germany;;X;X
Product 9515;Drink;1581,82;10;;2018-08-23;Portugal;;X;X
Product 9516;;1057,86;70;;30/03/2024;France;S-11;X;X
Product 9517;Food;;;;19/01/2023;France;;X;X
Product 9518;Snack;3,908.62;NaN;;2022-04-06;Germany;S-9;X;X
Product 9519;Drink;4,596.69;22;3,353.49;2020/08/15;France;S-13;X;X
Product 9520;Snack;3,891.43;NaN;512,79;;Portugal;S-39;X;X
Product 9521;Snack;2,141.83;;252;25/06/2022;France;;X;X
Product 9522;;;NaN;1670,37;23-05-2019;France;;X;X
Product 9523;Drink;977.26;51;2984;2023-10-11;Portugal;;X;X
Product 9524;Food;726.85;;698.05;14/01/2020;Germany;;X;X
;Drink;2659,45;35;1,918.28;13-07-2022;;S-40;X;X
Product 9526;Drink;1,290.49;NaN;822,17;19-09-2020;France;;X;X
Product 9527;Snack;;NaN;;28-06-2020;;;X;X
Product 9528;;1820;72;3,877.83;30-06-2024;Germany;;X;X
Product 9529;;2066;58;3218;2024-10-26;France;S-30;X;X
Product 9530;Drink;;NaN;;12-12-2022;Germany;;X;X
Product 9531;;4718;;4,055.96;2018-05-29;France;;X;X
Product 9532;Drink;491.32;94;1,140.93;21-02-2019;Germany;S-50;X;X
Product 9533;Food;2455,47;NaN;;2020/12/27;;;X;X
Product 9534;Snack;;NaN;4550;09/04/2020;France;S-49;X;X
Product 9535;;;;197;25/06/2019;Portugal;;X;X
Product 9536;Drink;1,664.58;NaN;4536;16-01-2019;France;S-31;X;X
Product 9537;Snack;;;2572,96;2021-06-19;Portugal;;X;X
Product 9538;Food;1998,18;;2477;23/09/2019;Germany;S-32;X;X
Product 9539;Drink;1300;69;3,735.06;2020-09-26;Portugal;;X;X
;;24,35;NaN;4962,11;;Portugal;S-15;X;X
Product 9541;Food;554;NaN;3992,82;2022/07/09;;;X;X
Product 9542;Food;1265,31;50;;2020-10-12;Portugal;S-35;X;X
Product 9543;Drink;1,849.36;NaN;;2020/06/22;;S-32;X;X
Product 9544;Food;2720;NaN;;2024-06-04;Portugal;S-8;X;X
Product 9545;;;;1117,47;2018-11-16;;;X;X
Product 9546;Drink;4458,16;NaN;4,632.50;2023-10-04;Germany;;X;X
Product 9547;Snack;;NaN;2,325.74;06/03/2018;Germany;S-13;X;X
Product 9548;Food;591;;4203;2019-05-25;Germany;S-33;X;X
Product 9549;;1933,55;78;2405;2021-12-02;Portugal;;X;X
Product 9550;;;NaN;;2020/01/17;;S-3;X;X
Product 9551;Snack;380.64;NaN;1042,70;2020-10-13;France;;X;X
Product 9552;Snack;1998,34;30;2219,59;2019-11-08;France;S-24;X;X
Product 9553;Food;3913;;511.27;2021/06/10;France;;X;X
Product 9554;Food;1698;NaN;3938,57;04-09-2022;Germany;;X;X
;Snack;1895;;29;2024/10/03;France;S-49;X;X
Product 9556;;4,548.83;NaN;4,118.27;06/09/2021;Germany;;X;X
Product 9557;Drink;3,707.59;84;866.53;16-06-2022;Portugal;S-14;X;X
Product 9558;Drink;1898;;4,661.77;2021/10/08;France;;X;X
Product 9559;;4,624.50;84;3387;2021/12/18;;;X;X
Product 9560;;2499,16;NaN;2,648.88;;Portugal;;X;X
Product 9561;Snack;4943,19;78;1,071.68;2019-11-16;;;X;X
Product 9562;Food;992;56;3,282.86;2023-12-11;Germany;;X;X
Product 9563;;3159;NaN;4,121.46;2024/02/19;Germany;;X;X
Product 9564;Snack;1404;;720;2024/07/03;;;X;X
Product 9565;Snack;4238;NaN;380,69;2021/04/25;Germany;;X;X
Product 9566;Food;;;1292;08-11-2023;Portugal;;X;X
Product 9567;Food;143.31;27;4,765.15;2020/08/24;;S-46;X;X
Product 9568;;4962,38;NaN;961,51;30-01-2024;France;S-29;X;X
Product 9569;;;NaN;;16/09/2018;Germany;;X;X
;Drink;3,217.64;53;;2020/01/12;France;;X;X
Product 9571;Snack;760.94;NaN;2259,97;23-05-2018;;;X;X
Product 9572;Drink;;NaN;;2018-04-16;France;;X;X
Product 9573;;;86;540.15;2018/07/15;Portugal;S-39;X;X
Product 9574;Drink;4,535.49;NaN;1785,82;28/08/2021;;S-1;X;X
Product 9575;Snack;;39;2,429.85;10-05-2023;Portugal;;X;X
Product 9576;;3,718.72;;1508,97;2018-12-26;Germany;;X;X
Product 9577;;1,952.89;;140;2019/12/13;France;;X;X
Product 9578;Food;2675,40;NaN;1,172.52;27-09-2019;Germany;S-17;X;X
Product 9579;Food;4711;NaN;3490,39;28/12/2020;Germany;;X;X
Product 9580;Drink;;6;1244,66;;France;S-17;X;X
Product 9581;Food;107.38;NaN;;2021-01-27;Portugal;;X;X
Product 9582;Drink;1293,19;NaN;;2023/11/24;Germany;;X;X
Product 9583;Food;2031;NaN;4734,26;2019/06/02;Germany;;X;X
Product 9584;Food;165,73;NaN;3,828.18;2020/06/12;;S-43;X;X
;Food;;;;2018/03/20;Portugal;S-29;X;X
Product 9586;Snack;4017;;;2023-09-29;Germany;S-49;X;X
Product 9587;Drink;4280,66;70;1459;2021/04/09;Germany;S-5;X;X
Product 9588;Food;1202;NaN;554,72;09-08-2020;Portugal;S-31;X;X
Product 9589;Food;2,809.86;79;;19/09/2023;France;;X;X
Product 9590;Snack;;NaN;;2018/12/03;Germany;;X;X
Product 9591;Drink;4064,76;NaN;572;19/08/2024;Germany;;X;X
Product 9592;;;;;19/02/2021;;S-13;X;X
Product 9593;;;;4605;17-02-2021;Germany;;X;X
Product 9594;;4639;NaN;;01-07-2020;France;;X;X
Product 9595;Food;3562;;1890;2019/06/22;Portugal;;X;X
Product 9596;Drink;4381,36;;3,924.03;15-01-2023;Portugal;S-19;X;X
Product 9597;Snack;1,524.40;6;4597;2020-03-16;Germany;;X;X
Product 9598;;2969;74;2990,16;27/11/2022;Portugal;S-42;X;X
Product 9599;Drink;;54;914.91;2024/03/06;;S-11;X;X
;Drink;2138;NaN;;;France;;X;X
Product 9601;Drink;1468,42;;;27-01-2022;Germany;;X;X
Product 9602;Snack;;NaN;3072;2018-10-06;France;S-38;X;X
Product 9603;Snack;4212;;4,967.11;2024-01-21;Germany;;X;X
Product 9604;Snack;4,223.70;85;1660;04/05/2022;France;;X;X
Product 9605;Food;2,373.25;3;;09/06/2021;France;;X;X
Product 9606;Food;2502,45;NaN;1895;04-11-2021;Germany;;X;X
Product 9607;Drink;561,23;85;;14-10-2024;Germany;;X;X
Product 9608;;;;3,340.10;03/12/2022;Germany;;X;X
Product 9609;Snack;1023;3;204,18;23/03/2022;France;;X;X
Product 9610;Drink;2304;;;05-11-2021;Germany;;X;X
Product 9611;Drink;3485;37;2558;30/08/2022;;S-31;X;X
Product 9612;Snack;2,925.38;NaN;4,629.18;26-06-2019;;S-49;X;X
Product 9613;Food;1565,22;;4853,08;17/08/2023;;;X;X
Product 9614;Drink;4,080.57;;1,172.66;2021-02-17;Portugal;;X;X
;Drink;2,754.01;88;3,376.53;03/03/2024;France;;X;X
Product 9616;Snack;;NaN;4385,96;2021/05/14;;;X;X
Product 9617;;3592,16;;;24/01/2022;Portugal;;X;X
Product 9618;Drink;;NaN;3,738.80;24/12/2022;Portugal;S-33;X;X
Product 9619;Food;63,80;;4773;25/02/2021;France;;X;X
Product 9620;;627;;;;Germany;;X;X
Product 9621;;3181;65;3181;2018-06-09;France;S-49;X;X
Product 9622;Snack;2242,36;NaN;;31/10/2024;France;;X;X
Product 9623;Food;3,688.33;;;17-09-2024;France;;X;X
Product 9624;Drink;204;NaN;2,272.76;2024/10/22;Germany;S-43;X;X
Product 9625;Snack;4369;94;4436,58;2019-10-01;;S-22;X;X
Product 9626;Food;2797,19;1;725,11;2023-08-09;France;;X;X
Product 9627;Drink;3494;NaN;961;31-05-2023;Germany;;X;X
Product 9628;Food;868.65;NaN;954,36;2018-10-10;;;X;X
Product 9629;Snack;1566;15;;2021/10/27;;;X;X
;;3,869.34;100;2318,17;04/02/2024;;;X;X
Product 9631;Food;;49;3611,41;29-08-2019;Germany;;X;X
Product 9632;;;NaN;650,86;03/08/2024;Portugal;S-10;X;X
Product 9633;Drink;;;4,200.72;21-01-2022;;;X;X
Product 9634;;3292,17;NaN;902;2019/08/10;;S-20;X;X
Product 9635;Food;3297,72;;311;2022-01-06;;;X;X
Product 9636;Food;;NaN;1852,49;2022/09/22;France;;X;X
Product 9637;Food;;5;;21/06/2021;Portugal;;X;X
Product 9638;Snack;;;;10-12-2020;France;S-26;X;X
Product 9639;Drink;;NaN;613,72;2023-03-10;Portugal;;X;X
Product 9640;Drink;479,28;89;253.97;;;S-46;X;X
Product 9641;Drink;1,708.26;NaN;354;04/07/2023;France;S-10;X;X
Product 9642;Food;4417,66;58;1424,51;07/09/2023;Portugal;;X;X
Product 9643;Food;;NaN;;2024-06-07;Portugal;S-2;X;X
Product 9644;Snack;4798;;;11/01/2019;;S-38;X;X
;Snack;364,92;NaN;;2023-09-27;France;;X;X
Product 9646;;2438,21;;700,93;2019-03-02;Germany;;X;X
Product 9647;;;;;2019-03-27;Germany;;X;X
Product 9648;Snack;596;;;21/12/2018;France;;X;X
Product 9649;Snack;4665;;1,740.30;2023-09-29;Portugal;;X;X
Product 9650;;1272,89;;4978;22/01/2022;;;X;X
Product 9651;Snack;4,839.18;;4350;05-03-2018;;;X;X
Product 9652;Snack;;32;4,570.61;2020/03/04;Portugal;S-32;X;X
Product 9653;;1816;NaN;2412;23/07/2023;;;X;X
Product 9654;Food;862;;821,42;20/01/2021;;;X;X
Product 9655;Snack;;57;3929,92;2021/04/17;Portugal;S-26;X;X
Product 9656;Snack;1064;NaN;1,816.61;2018/05/09;Portugal;;X;X
Product 9657;Snack;4,850.34;78;;2024-01-09;Portugal;;X;X
Product 9658;;;80;;2020-01-01;Germany;;X;X
Product 9659;Food;;87;3988,19;18-01-2023;Portugal;;X;X
;Snack;2292,46;NaN;31;;France;;X;X
Product 9661;Food;2343,78;;1355;2019-12-23;France;S-8;X;X
Product 9662;Drink;3162;;280.04;2023/02/16;;;X;X
Product 9663;;1211;;;12-05-2021;;;X;X
Product 9664;Drink;4,657.11;NaN;1,992.36;19/06/2019;;S-30;X;X
Product 9665;Drink;432,73;NaN;2574,79;26-04-2023;;;X;X
Product 9666;Snack;2,753.01;NaN;930;24/11/2020;;S-43;X;X
Product 9667;;;;4,156.71;2024-06-03;France;;X;X
Product 9668;Food;2415,35;100;4,847.64;02-04-2019;;;X;X
Product 9669;Drink;;NaN;;10/01/2020;Portugal;S-23;X;X
Product 9670;;2059,67;20;772.86;16/04/2024;Germany;;X;X
Product 9671;Snack;;25;;2023/01/01;Germany;S-26;X;X
Product 9672;Drink;1,802.93;NaN;280,55;06/05/2019;France;S-14;X;X
Product 9673;Food;2,746.57;;3149,79;21-09-2023;;;X;X
Product 9674;Drink;4144;59;;2018/02/02;Portugal;;X;X
;;;;;2023/12/06;Portugal;S-3;X;X
Product 9676;Food;1,537.19;NaN;2096,37;2024/09/14;France;;X;X
Product 9677;Snack;4875,46;97;;23/10/2024;Germany;;X;X
Product 9678;;4,145.54;;;29-11-2023;Germany;S-3;X;X
Product 9679;Drink;;;;09-03-2024;Germany;S-36;X;X
Product 9680;Snack;48,13;;3573,21;;Germany;;X;X
Product 9681;Snack;2,235.09;;;12-09-2019;France;S-37;X;X
Product 9682;Snack;2437,09;45;3219,98;07-03-2019;;;X;X
Product 9683;;;NaN;221;04-07-2024;;;X;X
Product 9684;;;NaN;2,958.65;29-10-2018;;;X;X
Product 9685;Snack;3,757.30;;3697;06-12-2023;France;;X;X
Product 9686;Snack;;;2,868.41;2023/07/26;Germany;;X;X
Product 9687;Drink;4002,74;NaN;4895;2020-12-21;Portugal;S-27;X;X
Product 9688;Food;2,853.20;;3066,14;2018/12/18;;;X;X
Product 9689;Snack;1364;NaN;;06-08-2023;Germany;S-23;X;X
;Food;;NaN;427,11;16-11-2019;Portugal;;X;X
Product 9691;;2458;NaN;;2020/11/27;Germany;S-41;X;X
Product 9692;;;;3,047.53;2023-01-10;;;X;X
Product 9693;Snack;4,669.35;;2,082.54;2022-07-22;Portugal;;X;X
Product 9694;Snack;3078;15;697;2023-06-02;Germany;S-2;X;X
Product 9695;Food;;6;1681;01/01/2018;France;;X;X
Product 9696;Food;3992;7;2227;01-12-2022;Portugal;S-33;X;X
Product 9697;;;;4405,63;2020-10-03;France;;X;X
Product 9698;Drink;1,583.31;;3099;2024-08-14;Portugal;S-27;X;X
Product 9699;;;;3595,35;2019/04/02;France;S-38;X;X
Product 9700;Drink;1802;44;2606,71;;Germany;S-2;X;X
Product 9701;Snack;449.06;;2169,32;21/06/2023;;;X;X
Product 9702;Drink;;NaN;1,160.68;2018/02/11;Portugal;;X;X
Product 9703;Snack;4989;;1328,22;08/01/2022;Germany;;X;X
Product 9704;;2492;NaN;;2020-02-09;France;;X;X
;Snack;17,46;NaN;4385,81;2024-08-09;France;S-33;X;X
Product 9706;Food;969;NaN;4,553.76;2020/04/03;Portugal;S-5;X;X
Product 9707;Snack;3,823.57;;616.67;10-05-2020;Portugal;;X;X
Product 9708;Food;;59;1,242.09;08-07-2021;Germany;;X;X
Product 9709;;;37;1,457.41;02-04-2021;;;X;X
Product 9710;Food;3,057.28;NaN;2670;01-07-2023;Portugal;;X;X
Product 9711;Drink;291.74;;3,329.70;2022/04/04;Portugal;;X;X
Product 9712;Snack;;;;14/05/2021;;S-14;X;X
Product 9713;Food;3316;NaN;1288;08-09-2018;Germany;;X;X
Product 9714;Food;1726;50;4072,42;28-03-2022;;S-31;X;X
Product 9715;;4,762.23;98;2026;2021/03/13;;;X;X
Product 9716;Snack;1207,61;62;2079,05;05-09-2018;France;;X;X
Product 9717;Food;;NaN;3,953.32;29-05-2018;France;;X;X
Product 9718;;3767;NaN;;2020-03-16;Germany;;X;X
Product 9719;Snack;3877,80;14;2757;2023-10-05;Germany;;X;X
;Food;3,662.20;67;4881,84;;Germany;;X;X
Product 9721;Food;;;;2021/06/09;Portugal;;X;X
Product 9722;Snack;2,574.70;83;1508,31;2019-10-30;;S-16;X;X
Product 9723;Drink;3236;NaN;3150;17/04/2018;Portugal;;X;X
Product 9724;Snack;;;;2018-01-02;;S-50;X;X
Product 9725;Snack;1,840.48;NaN;3269,12;05-01-2019;Germany;;X;X
Product 9726;Drink;1,712.99;;2117,92;2023/04/23;France;;X;X
Product 9727;Food;2410,94;NaN;;08/06/2021;Germany;S-8;X;X
Product 9728;Snack;309;36;;2022-04-09;;S-15;X;X
Product 9729;Drink;4,202.81;NaN;153.25;2020/07/11;;;X;X
Product 9730;Drink;;68;4753;2020/03/24;France;;X;X
Product 9731;;3,002.40;86;;01/10/2023;Germany;;X;X
Product 9732;Food;;NaN;;2021-04-26;Portugal;S-5;X;X
Product 9733;Snack;2,172.38;;;2022/10/31;France;S-18;X;X
Product 9734;Drink;4,964.55;NaN;;23/03/2024;Portugal;;X;X
;Food;747;NaN;4079,17;2023-11-01;Portugal;;X;X
Product 9736;;3,485.76;;4898,58;2020/04/08;Germany;S-31;X;X
Product 9737;Snack;3,866.65;93;3876,33;2019/07/27;France;;X;X
Product 9738;Drink;2,326.77;NaN;912,82;30/06/2022;Germany;S-8;X;X
Product 9739;;2,486.46;1;;20-01-2021;;;X;X
Product 9740;;931.19;NaN;;;Germany;S-9;X;X
Product 9741;;510.04;;;17/06/2018;France;S-20;X;X
Product 9742;Food;;;35;02-10-2018;;;X;X
Product 9743;Snack;4122,76;38;;2023-01-12;France;;X;X
Product 9744;Snack;34;49;3313,87;2019/06/11;Germany;;X;X
Product 9745;Snack;712.87;NaN;;08/04/2020;Germany;S-18;X;X
Product 9746;Drink;1254,92;80;346;15-10-2022;;;X;X
Product 9747;;;NaN;2,182.10;2023-01-23;Portugal;S-38;X;X
Product 9748;Snack;55.70;NaN;1661;11/03/2018;France;;X;X
Product 9749;Drink;955.44;;321;2019-06-27;Germany;;X;X
;Drink;3,414.00;;332.30;18-04-2024;;;X;X
Product 9751;Snack;2666;NaN;2509,51;2024/06/02;;;X;X
Product 9752;Drink;1993,12;NaN;875,11;11/09/2023;Portugal;S-21;X;X
Product 9753;;;;3933;2022-01-29;Germany;;X;X
Product 9754;Drink;4454,26;;895.23;2023/04/17;Germany;;X;X
Product 9755;Snack;1,346.91;78;4065;2019/03/05;Portugal;S-20;X;X
Product 9756;Snack;2199;;;2022/02/23;Portugal;;X;X
Product 9757;Food;3763,71;;2930;26/05/2024;Portugal;S-33;X;X
Product 9758;Snack;;NaN;4,430.50;02/01/2022;France;S-12;X;X
Product 9759;;;NaN;2111,20;06-05-2021;Portugal;;X;X
Product 9760;Drink;;75;3035,10;;Portugal;;X;X
Product 9761;;1478;NaN;3206;2018/02/08;Germany;;X;X
Product 9762;;1,535.82;54;3,669.07;2024-01-26;France;S-42;X;X
Product 9763;Food;;NaN;4540,87;2019/01/22;Germany;;X;X
Product 9764;Drink;3,328.44;95;4,093.32;22/07/2019;Portugal;;X;X
;;2,317.84;NaN;;2022-08-15;France;;X;X
Product 9766;Snack;2175,38;;4,773.01;31-08-2020;Germany;;X;X
Product 9767;Snack;1,616.04;;;2022/12/04;Germany;S-43;X;X
Product 9768;;;NaN;508,99;2020/09/16;France;S-20;X;X
Product 9769;Snack;;NaN;528,06;2020/01/20;Portugal;;X;X
Product 9770;;2611;87;4852,52;2021-12-11;;S-30;X;X
Product 9771;;3083;;4890;2019/08/31;;;X;X
Product 9772;;3,629.14;25;2610;19-10-2020;;;X;X
Product 9773;;2,630.87;;337.45;2023/12/27;France;;X;X
Product 9774;;3178,30;;4,782.20;20-02-2024;France;S-39;X;X
Product 9775;Food;;NaN;1,875.35;01/01/2021;Germany;;X;X
Product 9776;Food;;NaN;454.07;2020-02-28;France;;X;X
Product 9777;;4,568.53;NaN;4953;2019/05/03;France;;X;X
Product 9778;Food;3388,60;95;;10/03/2022;Portugal;;X;X
Product 9779;Drink;3466,93;82;137,42;20/06/2024;;S-48;X;X
;Snack;1190,11;42;3,598.02;;Germany;;X;X
Product 9781;Drink;2969;85;3,119.40;27-08-2018;Germany;;X;X
Product 9782;Snack;;;542.37;2023-05-13;France;S-3;X;X
Product 9783;Drink;4819;;2720;01/12/2023;France;;X;X
Product 9784;Snack;3896,89;NaN;818.59;2024/09/25;France;S-28;X;X
Product 9785;Food;638,83;;4,620.79;2021-02-04;Portugal;S-38;X;X
Product 9786;;;8;608,14;04/11/2022;Portugal;S-44;X;X
Product 9787;Drink;;NaN;1,555.50;2021-08-14;Portugal;;X;X
Product 9788;;3189,48;;4242,44;2022-03-17;France;;X;X
Product 9789;Food;;NaN;396;2023/09/12;Germany;;X;X
Product 9790;;1115;NaN;;2019/01/09;Portugal;;X;X
Product 9791;;;;3149,55;2022/02/04;France;;X;X
Product 9792;Food;468;NaN;1,287.93;04/04/2024;France;S-17;X;X
Product 9793;Food;;;390.80;03/08/2018;France;;X;X
Product 9794;Food;1233;73;86,51;21-01-2024;;;X;X
;Snack;3620,80;82;1,570.71;10-09-2018;Portugal;S-11;X;X
Product 9796;Food;4452,89;NaN;2912;2021/08/22;;S-32;X;X
Product 9797;Snack;1155;12;1,222.48;25/12/2018;Portugal;;X;X
Product 9798;Food;925.99;;4522;2024-01-04;Portugal;;X;X
Product 9799;Snack;;67;1734,30;2019-06-23;France;S-50;X;X
Product 9800;;844,48;58;4,646.50;;Portugal;;X;X
Product 9801;Snack;;NaN;2678;2023/12/02;France;S-16;X;X
Product 9802;Food;;NaN;1009,34;25-08-2018;France;;X;X
Product 9803;Food;;;2191,03;10-05-2022;Germany;S-30;X;X
Product 9804;Food;1139;;;20/07/2023;France;S-10;X;X
Product 9805;Drink;3075;14;2072;2024-05-22;;S-22;X;X
Product 9806;Drink;36;95;892.96;2021-04-11;France;;X;X
Product 9807;;1601;NaN;22,62;08/01/2023;Portugal;;X;X
Product 9808;Drink;;;2924,78;04/06/2021;;;X;X
Product 9809;Drink;3893;NaN;4165,72;05-03-2020;;;X;X
;Drink;;23;;27-05-2019;France;;X;X
Product 9811;Snack;;;;08-01-2018;France;;X;X
Product 9812;Snack;1086,00;NaN;3,185.11;2020-03-27;Germany;;X;X
Product 9813;Food;748,09;NaN;738.86;2019/12/17;Portugal;;X;X
Product 9814;;78.50;;4068,84;11/03/2024;Portugal;S-46;X;X
Product 9815;Drink;;;;09-05-2022;Portugal;;X;X
Product 9816;Food;;64;864,05;01/03/2024;Germany;S-26;X;X
Product 9817;Food;3,357.40;;;2021-03-11;;S-16;X;X
Product 9818;Food;3,414.48;NaN;2703,41;30/04/2022;Germany;;X;X
Product 9819;Drink;;;;23/10/2023;Portugal;;X;X
Product 9820;Food;;99;1,209.53;;Germany;;X;X
